elapsed_s,timestamp,gateway_id,cpu_pct,cpu_user,cpu_sys,cpu_iowait,mem_total_mb,mem_used_mb,mem_free_mb,mem_used_pct,load_1,load_5,load_15,net_rx_bytes,net_tx_bytes,net_rx_delta,net_tx_delta,cs_cpu_pct,cs_mem_mb,pf_cpu_pct,pf_mem_mb,rx_total,tx_total,rx_delta,tx_delta,rx_crc_ok,rx_crc_error,rx_crc_none,crc_error_rate_pct,rx_dr0,rx_dr1,rx_dr2,rx_dr3,rx_dr4,rx_dr5
72.5,2026-05-17T18:13:12,0016c001f10c2ef6,5.6,1.1,4.4,0.0,7809,701,7108,9.0,0.49,0.44,0.43,412198140,2200293554,3034,11809,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
73.0,2026-05-17T18:13:12,0016c001f10c2ef6,5.7,2.3,3.4,0.0,7809,702,7107,9.0,0.49,0.44,0.43,412201174,2200305363,3034,11809,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
73.4,2026-05-17T18:13:13,0016c001f10c2ef6,8.8,5.3,3.5,0.0,7809,701,7108,9.0,0.49,0.44,0.43,412204208,2200317172,3034,11809,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
73.8,2026-05-17T18:13:13,0016c001f10c2ef6,8.5,3.4,5.1,0.0,7809,700,7109,9.0,0.45,0.43,0.43,412207392,2200331250,3184,14078,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
74.3,2026-05-17T18:13:13,0016c001f10c2ef6,7.0,3.5,3.5,0.0,7809,701,7108,9.0,0.45,0.43,0.43,412211407,2200373624,4015,42374,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
74.7,2026-05-17T18:13:14,0016c001f10c2ef6,5.7,2.3,3.4,0.0,7809,701,7108,9.0,0.45,0.43,0.43,412214545,2200385433,3138,11809,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
75.1,2026-05-17T18:13:14,0016c001f10c2ef6,6.7,1.7,5.0,0.0,7809,700,7109,9.0,0.45,0.43,0.43,412217631,2200397242,3086,11809,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
75.6,2026-05-17T18:13:15,0016c001f10c2ef6,5.2,1.7,3.5,0.0,7809,700,7109,9.0,0.45,0.43,0.43,412220665,2200409051,3034,11809,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
76.0,2026-05-17T18:13:15,0016c001f10c2ef6,5.1,1.7,3.4,0.0,7809,700,7109,9.0,0.45,0.43,0.43,412224752,2200451503,4087,42452,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
76.4,2026-05-17T18:13:16,0016c001f10c2ef6,7.6,2.9,4.7,0.0,7809,700,7109,9.0,0.45,0.43,0.43,412228215,2200463312,3463,11809,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
76.8,2026-05-17T18:13:16,0016c001f10c2ef6,6.2,1.7,4.5,0.0,7809,701,7108,9.0,0.45,0.43,0.43,412231301,2200475121,3086,11809,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
77.4,2026-05-17T18:13:16,0016c001f10c2ef6,10.3,3.4,6.9,0.0,7809,701,7108,9.0,0.45,0.43,0.43,412234335,2200486996,3034,11875,1.2,234.1,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
77.8,2026-05-17T18:13:17,0016c001f10c2ef6,7.2,2.2,5.0,0.0,7809,701,7108,9.0,0.45,0.43,0.43,412237369,2200498805,3034,11809,1.2,234.2,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
78.2,2026-05-17T18:13:17,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,700,7109,9.0,0.45,0.43,0.43,412241176,2200541179,3807,42374,1.2,234.2,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
78.7,2026-05-17T18:13:18,0016c001f10c2ef6,12.2,5.0,6.6,0.6,7809,701,7108,9.0,0.45,0.43,0.43,412244262,2200552988,3086,11809,1.2,234.2,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
79.1,2026-05-17T18:13:18,0016c001f10c2ef6,7.5,0.6,6.9,0.0,7809,701,7108,9.0,0.41,0.42,0.43,412247348,2200564797,3086,11809,1.2,234.2,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
79.5,2026-05-17T18:13:19,0016c001f10c2ef6,5.7,2.3,3.4,0.0,7809,702,7107,9.0,0.41,0.42,0.43,412250382,2200576606,3034,11809,1.2,234.2,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
79.9,2026-05-17T18:13:19,0016c001f10c2ef6,5.7,1.7,4.0,0.0,7809,702,7107,9.0,0.41,0.42,0.43,412253468,2200588415,3086,11809,1.2,234.3,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
80.4,2026-05-17T18:13:19,0016c001f10c2ef6,6.5,2.4,4.1,0.0,7809,701,7108,9.0,0.41,0.42,0.43,412257431,2200630789,3963,42374,1.2,234.3,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
80.8,2026-05-17T18:13:20,0016c001f10c2ef6,14.9,1.7,13.1,0.0,7809,703,7106,9.0,0.41,0.42,0.43,412260569,2200642598,3138,11809,1.2,234.3,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
81.2,2026-05-17T18:13:20,0016c001f10c2ef6,18.5,2.3,16.2,0.0,7809,703,7106,9.0,0.41,0.42,0.43,412263603,2200654407,3034,11809,1.2,234.3,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
81.7,2026-05-17T18:13:21,0016c001f10c2ef6,19.9,2.3,17.5,0.0,7809,703,7106,9.0,0.41,0.42,0.43,412266689,2200666216,3086,11809,1.2,234.3,3.1,2.0,53,40,0,0,0,0,0,0.0,0,0,0,0,0,0
82.1,2026-05-17T18:13:21,0016c001f10c2ef6,17.2,1.7,14.4,1.1,7809,703,7106,9.0,0.41,0.42,0.43,412270808,2200708590,4119,42374,1.2,234.3,3.1,2.0,56,43,3,3,0,0,0,0.0,0,0,0,0,0,0
82.6,2026-05-17T18:13:22,0016c001f10c2ef6,11.4,5.0,6.4,0.0,7809,703,7106,9.0,0.41,0.42,0.43,412273894,2200720465,3086,11875,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
83.0,2026-05-17T18:13:22,0016c001f10c2ef6,7.4,1.1,6.3,0.0,7809,702,7107,9.0,0.41,0.42,0.43,412277032,2200732274,3138,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
83.5,2026-05-17T18:13:23,0016c001f10c2ef6,6.2,2.8,3.4,0.0,7809,703,7106,9.0,0.41,0.42,0.43,412280118,2200744083,3086,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
83.9,2026-05-17T18:13:23,0016c001f10c2ef6,7.7,4.4,2.7,0.5,7809,703,7106,9.0,0.54,0.45,0.44,412283328,2200756653,3210,12570,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
84.4,2026-05-17T18:13:23,0016c001f10c2ef6,5.8,1.7,4.1,0.0,7809,702,7107,9.0,0.54,0.45,0.44,412287233,2200800601,3905,43948,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
84.8,2026-05-17T18:13:24,0016c001f10c2ef6,5.3,1.2,4.1,0.0,7809,703,7106,9.0,0.54,0.45,0.44,412290457,2200812608,3224,12007,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
85.2,2026-05-17T18:13:24,0016c001f10c2ef6,6.3,1.7,4.6,0.0,7809,702,7107,9.0,0.54,0.45,0.44,412293595,2200824417,3138,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
85.6,2026-05-17T18:13:25,0016c001f10c2ef6,5.6,1.7,4.0,0.0,7809,702,7107,9.0,0.54,0.45,0.44,412296629,2200836226,3034,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
86.1,2026-05-17T18:13:25,0016c001f10c2ef6,6.4,1.7,4.7,0.0,7809,702,7107,9.0,0.54,0.45,0.44,412300809,2200848035,4180,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
86.5,2026-05-17T18:13:26,0016c001f10c2ef6,5.8,1.9,3.9,0.0,7809,702,7107,9.0,0.54,0.45,0.44,412304107,2200890409,3298,42374,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
87.0,2026-05-17T18:13:26,0016c001f10c2ef6,6.8,3.4,3.4,0.0,7809,702,7107,9.0,0.54,0.45,0.44,412307245,2200902218,3138,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
87.4,2026-05-17T18:13:27,0016c001f10c2ef6,6.1,1.7,4.5,0.0,7809,701,7108,9.0,0.54,0.45,0.44,412310431,2200914027,3186,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
88.0,2026-05-17T18:13:27,0016c001f10c2ef6,9.4,3.4,5.9,0.0,7809,702,7107,9.0,0.54,0.45,0.44,412313417,2200925902,2986,11875,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
88.4,2026-05-17T18:13:27,0016c001f10c2ef6,8.0,2.3,5.7,0.0,7809,702,7107,9.0,0.54,0.45,0.44,412317328,2200968276,3911,42374,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
88.8,2026-05-17T18:13:28,0016c001f10c2ef6,6.0,1.6,4.3,0.0,7809,701,7108,9.0,0.5,0.44,0.44,412320414,2200980085,3086,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
89.3,2026-05-17T18:13:28,0016c001f10c2ef6,6.0,2.2,3.8,0.0,7809,702,7107,9.0,0.5,0.44,0.44,412323552,2200991894,3138,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
89.7,2026-05-17T18:13:29,0016c001f10c2ef6,6.2,2.8,3.4,0.0,7809,702,7107,9.0,0.5,0.44,0.44,412326638,2201003703,3086,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
90.1,2026-05-17T18:13:29,0016c001f10c2ef6,7.0,2.9,4.1,0.0,7809,702,7107,9.0,0.5,0.44,0.44,412330237,2201036460,3599,32757,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
90.6,2026-05-17T18:13:30,0016c001f10c2ef6,6.9,3.5,3.5,0.0,7809,702,7107,9.0,0.5,0.44,0.44,412333635,2201057886,3398,21426,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
91.0,2026-05-17T18:13:30,0016c001f10c2ef6,5.6,2.8,2.8,0.0,7809,702,7107,9.0,0.5,0.44,0.44,412336669,2201069695,3034,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
91.4,2026-05-17T18:13:31,0016c001f10c2ef6,5.8,1.7,4.0,0.0,7809,701,7108,9.0,0.5,0.44,0.44,412339703,2201081504,3034,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
91.8,2026-05-17T18:13:31,0016c001f10c2ef6,5.9,2.9,2.9,0.0,7809,702,7107,9.0,0.5,0.44,0.44,412342809,2201093391,3106,11887,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
92.3,2026-05-17T18:13:31,0016c001f10c2ef6,14.3,2.4,11.9,0.0,7809,702,7107,9.0,0.5,0.44,0.44,412346772,2201135765,3963,42374,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
92.7,2026-05-17T18:13:32,0016c001f10c2ef6,20.5,4.2,16.3,0.0,7809,702,7107,9.0,0.5,0.44,0.44,412349910,2201147574,3138,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
93.1,2026-05-17T18:13:32,0016c001f10c2ef6,20.0,2.9,17.1,0.0,7809,703,7106,9.0,0.5,0.44,0.44,412352944,2201159383,3034,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
93.6,2026-05-17T18:13:33,0016c001f10c2ef6,18.1,2.8,15.3,0.0,7809,703,7106,9.0,0.62,0.47,0.45,412356186,2201172258,3242,12875,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
94.0,2026-05-17T18:13:34,0016c001f10c2ef6,8.0,3.4,4.0,0.6,7809,703,7106,9.0,0.62,0.47,0.45,412359370,2201186010,3184,13752,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
94.5,2026-05-17T18:13:34,0016c001f10c2ef6,7.3,2.8,4.5,0.0,7809,701,7108,9.0,0.62,0.47,0.45,412363437,2201228409,4067,42399,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
94.9,2026-05-17T18:13:35,0016c001f10c2ef6,6.8,1.1,5.6,0.0,7809,701,7108,9.0,0.62,0.47,0.45,412366727,2201240218,3290,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
95.3,2026-05-17T18:13:35,0016c001f10c2ef6,5.6,2.2,3.4,0.0,7809,701,7108,9.0,0.62,0.47,0.45,412369865,2201252027,3138,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
95.8,2026-05-17T18:13:36,0016c001f10c2ef6,5.7,1.1,4.6,0.0,7809,702,7107,9.0,0.62,0.47,0.45,412372851,2201263836,2986,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
96.2,2026-05-17T18:13:36,0016c001f10c2ef6,6.5,2.4,4.1,0.0,7809,702,7107,9.0,0.62,0.47,0.45,412376366,2201275645,3515,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
96.6,2026-05-17T18:13:36,0016c001f10c2ef6,7.5,2.3,5.2,0.0,7809,702,7107,9.0,0.62,0.47,0.45,412380485,2201318044,4119,42399,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
97.0,2026-05-17T18:13:37,0016c001f10c2ef6,5.7,2.3,3.4,0.0,7809,701,7108,9.0,0.62,0.47,0.45,412383571,2201329853,3086,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
97.5,2026-05-17T18:13:37,0016c001f10c2ef6,6.2,1.1,5.1,0.0,7809,701,7108,9.0,0.62,0.47,0.45,412386605,2201341662,3034,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
97.9,2026-05-17T18:13:38,0016c001f10c2ef6,9.5,4.2,5.3,0.0,7809,703,7106,9.0,0.62,0.47,0.45,412389639,2201353537,3034,11875,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
98.4,2026-05-17T18:13:38,0016c001f10c2ef6,6.2,3.4,2.8,0.0,7809,703,7106,9.0,0.57,0.46,0.44,412393602,2201395936,3963,42399,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
98.8,2026-05-17T18:13:39,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,702,7107,9.0,0.57,0.46,0.44,412396688,2201407745,3086,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
99.2,2026-05-17T18:13:39,0016c001f10c2ef6,6.9,1.7,5.1,0.0,7809,702,7107,9.0,0.57,0.46,0.44,412399774,2201419554,3086,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
99.7,2026-05-17T18:13:40,0016c001f10c2ef6,8.0,3.4,4.5,0.0,7809,702,7107,9.0,0.57,0.46,0.44,412402932,2201431441,3158,11887,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
100.1,2026-05-17T18:13:40,0016c001f10c2ef6,6.8,2.3,4.5,0.0,7809,702,7107,9.0,0.57,0.46,0.44,412406070,2201443250,3138,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
100.5,2026-05-17T18:13:40,0016c001f10c2ef6,7.4,2.3,5.1,0.0,7809,702,7107,9.0,0.57,0.46,0.44,412410161,2201485805,4091,42555,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
100.9,2026-05-17T18:13:41,0016c001f10c2ef6,5.2,1.7,3.5,0.0,7809,702,7107,9.0,0.57,0.46,0.44,412413195,2201497614,3034,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
101.4,2026-05-17T18:13:41,0016c001f10c2ef6,6.9,3.2,3.7,0.0,7809,701,7108,9.0,0.57,0.46,0.44,412416241,2201509665,3046,12051,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
101.8,2026-05-17T18:13:42,0016c001f10c2ef6,5.4,0.6,4.8,0.0,7809,701,7108,9.0,0.57,0.46,0.44,412419275,2201521474,3034,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
102.3,2026-05-17T18:13:42,0016c001f10c2ef6,5.7,1.7,4.0,0.0,7809,702,7107,9.0,0.57,0.46,0.44,412422309,2201533283,3034,11809,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
102.7,2026-05-17T18:13:43,0016c001f10c2ef6,9.4,4.7,4.7,0.0,7809,701,7108,9.0,0.57,0.46,0.44,412426476,2201575682,4167,42399,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
103.2,2026-05-17T18:13:43,0016c001f10c2ef6,9.3,4.9,4.4,0.0,7809,702,7107,9.0,0.6,0.47,0.45,412429718,2201587557,3242,11875,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
103.7,2026-05-17T18:13:44,0016c001f10c2ef6,15.5,3.4,12.1,0.0,7809,702,7107,9.0,0.6,0.47,0.45,412432756,2201600115,3038,12558,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
104.1,2026-05-17T18:13:44,0016c001f10c2ef6,21.0,3.6,17.4,0.0,7809,703,7106,9.0,0.6,0.47,0.45,412436040,2201613526,3284,13411,1.2,234.3,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
104.5,2026-05-17T18:13:44,0016c001f10c2ef6,19.9,3.5,16.4,0.0,7809,703,7106,9.0,0.6,0.47,0.45,412440179,2201656011,4139,42485,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
105.0,2026-05-17T18:13:45,0016c001f10c2ef6,19.7,1.7,17.9,0.0,7809,703,7106,9.0,0.6,0.47,0.45,412443165,2201667820,2986,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
105.4,2026-05-17T18:13:45,0016c001f10c2ef6,8.6,3.4,5.2,0.0,7809,703,7106,9.0,0.6,0.47,0.45,412446251,2201679629,3086,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
105.8,2026-05-17T18:13:46,0016c001f10c2ef6,5.4,1.2,4.2,0.0,7809,702,7107,9.0,0.6,0.47,0.45,412449818,2201691438,3567,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
106.3,2026-05-17T18:13:46,0016c001f10c2ef6,6.1,2.8,3.3,0.0,7809,702,7107,9.0,0.6,0.47,0.45,412452904,2201703247,3086,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
106.7,2026-05-17T18:13:47,0016c001f10c2ef6,8.1,2.9,5.2,0.0,7809,702,7107,9.0,0.6,0.47,0.45,412456867,2201745646,3963,42399,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
107.1,2026-05-17T18:13:47,0016c001f10c2ef6,4.7,2.3,2.3,0.0,7809,702,7107,9.0,0.6,0.47,0.45,412460005,2201757455,3138,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
107.6,2026-05-17T18:13:47,0016c001f10c2ef6,6.6,1.6,4.9,0.0,7809,703,7106,9.0,0.6,0.47,0.45,412463091,2201769264,3086,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
108.0,2026-05-17T18:13:48,0016c001f10c2ef6,7.3,2.8,4.5,0.0,7809,703,7106,9.0,0.6,0.47,0.45,412466329,2201781073,3238,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
108.4,2026-05-17T18:13:48,0016c001f10c2ef6,5.7,1.1,4.6,0.0,7809,702,7107,9.0,0.56,0.46,0.44,412470356,2201823714,4027,42641,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
109.0,2026-05-17T18:13:49,0016c001f10c2ef6,10.1,3.5,6.1,0.4,7809,702,7107,9.0,0.56,0.46,0.44,412473394,2201835589,3038,11875,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
109.4,2026-05-17T18:13:49,0016c001f10c2ef6,5.7,1.7,4.0,0.0,7809,703,7106,9.0,0.56,0.46,0.44,412476428,2201847398,3034,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
109.8,2026-05-17T18:13:50,0016c001f10c2ef6,6.5,3.0,3.6,0.0,7809,702,7107,9.0,0.56,0.46,0.44,412479462,2201859207,3034,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
110.3,2026-05-17T18:13:50,0016c001f10c2ef6,7.0,2.3,4.7,0.0,7809,702,7107,9.0,0.56,0.46,0.44,412482496,2201871016,3034,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
110.7,2026-05-17T18:13:51,0016c001f10c2ef6,5.3,1.8,3.6,0.0,7809,702,7107,9.0,0.56,0.46,0.44,412486459,2201913415,3963,42399,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
111.1,2026-05-17T18:13:51,0016c001f10c2ef6,6.8,1.7,5.1,0.0,7809,702,7107,9.0,0.56,0.46,0.44,412489597,2201925224,3138,11809,1.2,234.4,3.1,2.0,56,43,0,0,0,0,0,0.0,0,0,0,0,0,0
111.5,2026-05-17T18:13:51,0016c001f10c2ef6,6.9,1.1,5.7,0.0,7809,702,7107,9.0,0.56,0.46,0.44,412492735,2201937033,3138,11809,1.2,234.4,3.1,2.0,59,46,3,3,0,0,0,0.0,0,0,0,0,0,0
112.0,2026-05-17T18:13:52,0016c001f10c2ef6,7.2,3.3,3.9,0.0,7809,703,7106,9.0,0.56,0.46,0.44,412496025,2201949525,3290,12492,1.2,234.4,3.1,2.0,59,46,0,0,0,0,0,0.0,0,0,0,0,0,0
112.4,2026-05-17T18:13:52,0016c001f10c2ef6,6.2,1.7,4.5,0.0,7809,703,7106,9.0,0.56,0.46,0.44,412499063,2201961334,3038,11809,1.2,234.5,3.1,2.0,59,46,0,0,0,0,0,0.0,0,0,0,0,0,0
